day,year,mo,da,date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_offences,other_offense,criminal_trespass,burglary,weapons_violation,kidnapping,deceptive_practice,officer_interference,sex_offense,theft,robbery,assault,child_offense,criminal_damage,battery,narcotics,vehicle_theft,crim_sexual_assault,peace_violation,stalking,criminal_sexual_assault,liquor_violation,obscenity,gambling,prostitution,arson,homicide,intimidation,public_indecency,other_narcotics,cc_violation,human_trafficking,non_criminal1,non_criminal2,ritualism,non_criminal3,domestic_violence
7,2015,10,25,2015-10-25,51.3,39.1,1024.9,10.0,5.8,15.9,21.0,66.0,41.0,0.41,999.9,0,728,32,19,28,8,0,23,4,6,175,29,49,5,83,151,59,28,12,5,0,0,1,1,1,6,2,1,0,0,0,0,0,0,0,0,0,0
1,2015,10,26,2015-10-26,49.2,38.7,1028.6,10.0,3.6,9.9,999.9,62.1,37.0,0.0,999.9,0,781,48,17,54,7,1,55,3,3,178,39,55,8,85,131,51,30,1,6,1,0,0,0,0,0,3,2,1,0,0,0,0,2,0,0,0,0
2,2015,10,27,2015-10-27,53.2,42.9,1023.0,9.8,9.4,17.1,27.0,61.0,37.0,0.0,999.9,0,651,44,15,44,7,1,37,2,3,151,31,47,2,83,108,43,25,2,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3,2015,10,28,2015-10-28,52.7,50.5,1002.9,5.3,12.6,21.0,35.9,55.9,44.1,0.68,999.9,0,682,59,19,56,5,0,44,3,2,160,19,38,6,66,106,54,28,2,8,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0
4,2015,10,29,2015-10-29,40.6,32.8,1003.6,10.0,16.0,21.0,32.1,55.9,36.0,0.14,999.9,0,669,43,13,35,3,0,39,3,2,165,30,36,5,77,116,56,33,1,5,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
5,2015,10,30,2015-10-30,45.5,37.0,1017.5,10.0,5.8,14.0,999.9,55.9,36.0,0.0,999.9,0,776,49,13,42,13,1,54,6,1,165,31,38,8,78,114,96,44,6,11,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
6,2015,10,31,2015-10-31,46.8,42.1,1014.1,7.2,9.4,15.0,22.9,55.9,36.0,0.03,999.9,0,721,43,17,35,12,2,29,3,2,157,35,26,6,105,166,47,20,1,5,0,0,2,0,0,4,2,1,0,1,0,0,0,0,0,0,0,0
7,2015,11,01,2015-11-01,52.7,43.0,1010.4,9.8,10.4,15.0,21.0,63.0,44.1,0.08,999.9,0,996,66,23,41,17,2,101,4,11,186,32,59,19,107,184,69,45,13,5,1,1,3,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0
1,2015,11,02,2015-11-02,57.9,43.4,1014.3,10.0,8.4,15.9,22.9,72.0,44.1,0.0,999.9,0,785,59,16,51,9,0,51,5,5,154,23,51,3,85,153,76,34,0,6,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2,2015,11,03,2015-11-03,58.4,47.9,1017.7,10.0,6.2,13.0,999.9,72.0,44.1,0.0,999.9,0,749,53,15,40,5,1,50,3,2,167,34,53,4,74,138,55,30,3,5,0,0,1,0,0,6,6,3,0,0,0,0,0,0,1,0,0,0
3,2015,11,04,2015-11-04,57.5,54.5,1018.9,4.8,6.6,15.9,999.9,71.1,44.1,0.0,999.9,1,791,59,23,65,10,0,41,2,3,173,26,53,2,77,129,79,29,4,4,2,0,2,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0
4,2015,11,05,2015-11-05,63.8,56.8,1015.7,9.5,10.5,22.0,29.9,71.1,48.0,0.0,999.9,0,754,44,24,47,7,0,43,1,6,180,32,46,5,76,136,66,24,5,8,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
5,2015,11,06,2015-11-06,55.5,48.3,1012.1,9.5,16.0,24.1,34.0,70.0,44.1,0.16,999.9,0,747,41,21,47,7,2,40,5,3,174,32,46,9,70,117,79,39,2,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
6,2015,11,07,2015-11-07,44.3,34.5,1023.9,10.0,9.0,17.1,22.9,64.9,36.0,0.0,999.9,0,691,51,14,25,11,0,31,0,3,168,20,35,5,85,133,56,21,6,7,0,0,5,0,2,8,1,4,0,0,0,0,0,0,0,0,0,0
7,2015,11,08,2015-11-08,40.8,28.1,1029.7,9.8,4.3,8.9,999.9,53.1,28.0,0.0,999.9,0,705,35,17,29,11,1,25,4,1,163,20,40,1,96,143,69,33,5,3,0,1,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0
1,2015,11,09,2015-11-09,41.7,28.2,1025.3,9.9,2.6,8.0,999.9,55.9,28.0,0.0,999.9,0,684,49,11,45,9,0,39,3,3,160,27,38,6,83,115,64,19,3,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2,2015,11,10,2015-11-10,45.1,32.3,1019.7,9.8,2.3,7.0,999.9,55.9,28.9,0.0,999.9,0,640,39,10,42,8,2,44,4,3,129,27,40,4,72,125,57,24,2,1,0,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3,2015,11,11,2015-11-11,47.9,36.8,1012.0,10.0,8.8,20.0,29.9,63.0,32.0,0.0,999.9,0,688,43,14,49,9,1,60,8,1,134,31,35,9,74,99,71,28,8,7,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0
4,2015,11,12,2015-11-12,48.4,42.0,999.0,8.5,19.1,28.9,42.9,63.0,36.0,0.42,999.9,0,693,43,21,52,11,1,62,3,3,156,24,41,7,81,75,68,26,3,9,0,0,1,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0
5,2015,11,13,2015-11-13,41.7,27.6,1014.2,10.0,17.5,22.9,34.0,55.9,35.1,0.0,999.9,0,679,44,20,31,8,1,39,7,0,159,26,38,4,87,108,67,30,1,5,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
6,2015,11,14,2015-11-14,38.9,26.1,1024.0,10.0,6.8,15.9,21.0,57.0,25.0,0.0,999.9,0,696,38,21,35,9,0,30,0,0,175,28,36,4,95,126,61,23,2,7,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0
7,2015,11,15,2015-11-15,52.5,33.5,1022.7,10.0,8.3,14.0,22.0,64.0,44.1,0.0,999.9,0,722,54,17,38,7,0,40,5,2,155,23,44,6,81,133,65,29,5,11,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
1,2015,11,16,2015-11-16,51.6,35.8,1020.7,10.0,9.7,18.1,22.9,64.0,43.0,0.0,999.9,0,744,46,19,53,9,0,52,3,6,163,37,36,5,94,126,57,27,3,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2,2015,11,17,2015-11-17,51.0,48.0,1013.9,7.6,13.5,22.0,28.9,57.9,43.0,0.12,999.9,0,668,39,20,44,7,1,44,4,4,143,27,39,4,80,108,58,29,1,8,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0,0
3,2015,11,18,2015-11-18,58.4,50.7,1001.3,9.7,19.6,29.9,41.0,62.1,46.9,0.8,999.9,0,684,40,13,46,6,1,47,4,0,164,23,47,7,66,112,66,27,0,8,0,1,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0
4,2015,11,19,2015-11-19,44.6,31.7,1009.1,10.0,16.1,27.0,36.9,62.1,37.9,0.03,999.9,0,696,38,18,38,3,0,48,8,0,150,34,45,6,80,91,93,27,3,6,1,0,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0
5,2015,11,20,2015-11-20,35.9,17.5,1022.5,10.0,10.0,15.9,19.0,48.0,30.9,0.0,999.9,0,714,39,16,36,10,2,44,1,4,164,33,51,9,71,103,78,34,1,9,1,1,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0
6,2015,11,21,2015-11-21,31.9,29.5,1018.6,1.9,8.6,22.0,31.1,39.9,27.0,0.46,9.1,1,528,33,10,25,6,0,30,3,3,124,15,46,5,49,96,39,33,2,5,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
7,2015,11,22,2015-11-22,19.1,13.2,1021.8,9.8,7.9,15.9,999.9,33.1,7.0,0.98,5.9,0,520,49,12,21,5,1,28,4,1,112,12,29,2,71,108,40,16,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1,2015,11,23,2015-11-23,28.4,22.0,1017.2,10.0,9.1,11.1,999.9,37.0,7.0,0.0,5.1,0,650,45,26,32,8,0,41,3,3,148,34,38,3,51,120,54,34,0,5,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
2,2015,11,24,2015-11-24,31.6,26.8,1024.6,9.1,4.8,9.9,999.9,41.0,21.0,0.0,3.9,0,607,43,14,51,7,0,30,3,3,135,26,35,9,66,101,47,29,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2015,11,25,2015-11-25,38.3,30.9,1023.7,9.8,10.8,17.1,22.0,48.9,21.0,0.0,3.1,0,620,39,10,47,13,0,34,2,1,147,25,38,3,84,97,44,25,3,4,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0
4,2015,11,26,2015-11-26,52.0,46.4,1022.5,9.1,14.1,20.0,27.0,60.1,48.0,0.14,3.9,0,590,30,7,42,7,1,21,2,3,99,34,39,5,87,144,24,33,2,4,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0
5,2015,11,27,2015-11-27,45.5,42.5,1025.2,5.7,14.4,20.0,28.0,60.1,34.0,0.97,999.9,0,613,34,12,27,2,0,42,2,0,163,31,44,6,86,88,37,29,4,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
6,2015,11,28,2015-11-28,34.7,28.5,1029.4,10.0,10.7,15.9,27.0,37.9,32.0,0.15,999.9,0,658,32,12,41,10,0,37,2,3,137,23,37,7,97,131,41,32,3,10,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
7,2015,11,29,2015-11-29,32.7,25.7,1028.3,10.0,6.5,8.9,999.9,41.0,25.0,0.0,999.9,0,612,36,14,41,6,1,24,4,1,125,28,43,6,79,108,45,34,7,4,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
1,2015,11,30,2015-11-30,40.1,31.7,1022.6,10.0,8.4,13.0,999.9,44.1,25.0,0.0,999.9,0,668,60,18,37,4,0,45,4,1,160,32,30,1,84,106,57,21,2,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2,2015,12,01,2015-12-01,41.6,36.0,1010.6,7.3,9.4,17.1,24.1,44.1,37.9,0.44,999.9,0,797,57,15,38,9,1,116,4,20,155,26,42,17,71,113,66,30,7,2,1,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0
3,2015,12,02,2015-12-02,34.8,31.0,1010.0,6.7,6.7,13.0,999.9,39.9,30.2,0.09,999.9,1,716,40,13,44,6,0,45,2,1,169,45,37,2,76,114,74,36,2,6,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4,2015,12,03,2015-12-03,33.0,28.4,1021.5,8.9,9.3,13.0,999.9,37.9,30.0,0.12,999.9,0,710,50,8,43,4,0,52,2,1,173,31,48,7,67,114,59,39,3,4,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
5,2015,12,04,2015-12-04,36.6,32.2,1032.2,7.5,8.4,13.0,18.1,46.9,30.0,0.0,999.9,0,700,47,11,47,6,3,46,4,3,162,34,38,3,76,116,61,33,2,5,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
6,2015,12,05,2015-12-05,35.8,32.1,1035.6,5.0,7.1,11.1,999.9,46.9,28.9,0.0,999.9,1,707,39,13,25,9,0,45,4,2,150,29,38,6,95,154,43,36,2,2,0,0,0,0,1,11,2,1,0,0,0,0,0,0,0,0,0,0
7,2015,12,06,2015-12-06,35.8,31.6,1028.0,6.9,5.6,9.9,999.9,46.9,27.0,0.0,999.9,0,687,42,19,29,7,1,31,4,0,149,37,29,5,93,135,49,41,6,5,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0
1,2015,12,07,2015-12-07,33.7,32.0,1023.2,3.9,4.2,8.9,999.9,46.9,27.0,0.0,999.9,1,689,44,20,51,3,1,45,3,0,179,33,32,1,79,117,45,22,4,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2015,12,08,2015-12-08,40.0,36.6,1014.5,6.6,9.8,14.0,19.0,46.0,27.0,0.0,999.9,0,733,55,19,40,8,2,50,2,3,186,24,37,8,80,119,58,25,1,5,1,1,1,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0
3,2015,12,09,2015-12-09,46.0,40.7,1006.4,8.9,8.3,12.0,999.9,52.0,37.9,0.0,999.9,0,685,46,19,56,4,0,43,3,2,172,34,40,10,68,111,39,26,2,6,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
4,2015,12,10,2015-12-10,48.3,38.4,1003.5,10.0,12.8,26.0,34.0,57.0,39.9,0.0,999.9,0,691,48,11,58,7,1,44,1,2,172,26,38,4,74,122,41,28,3,4,0,0,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,0
5,2015,12,11,2015-12-11,45.9,35.1,1005.9,10.0,8.6,15.9,20.0,57.0,41.0,0.0,999.9,0,742,30,27,46,5,0,40,3,2,190,32,47,6,88,116,48,43,6,10,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6,2015,12,12,2015-12-12,49.7,45.2,1011.8,5.6,3.4,7.0,999.9,57.0,41.0,0.0,999.9,1,752,41,14,43,10,1,45,3,2,164,31,45,5,95,159,36,34,1,7,0,0,4,0,0,10,0,1,0,0,0,0,0,0,1,0,0,0
7,2015,12,13,2015-12-13,55.0,52.9,1010.1,5.7,8.2,17.1,25.1,61.0,46.4,0.02,999.9,1,651,26,11,28,6,0,17,3,3,182,27,37,7,90,146,28,27,5,0,0,0,0,1,0,3,0,1,0,1,0,0,0,2,0,0,0,0
1,2015,12,14,2015-12-14,54.7,51.1,993.8,8.4,15.0,25.1,33.0,61.0,46.0,1.1,999.9,0,739,45,11,69,5,0,45,1,0,192,38,48,6,79,121,36,28,4,5,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2,2015,12,15,2015-12-15,41.3,35.8,1008.9,10.0,8.3,15.0,22.0,61.0,39.0,0.12,999.9,0,793,42,23,62,11,1,58,3,5,194,30,52,6,99,108,56,27,2,10,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
3,2015,12,16,2015-12-16,43.3,38.4,1007.9,9.0,12.9,19.0,29.9,53.1,39.0,0.0,999.9,0,722,46,13,58,5,1,51,1,2,173,33,45,7,92,105,50,23,4,8,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
4,2015,12,17,2015-12-17,33.4,24.0,1009.5,10.0,15.0,20.0,27.0,53.1,28.9,0.12,999.9,0,728,44,13,56,3,0,61,1,3,187,38,39,8,77,100,45,36,2,6,0,0,1,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0
5,2015,12,18,2015-12-18,27.7,17.1,1014.7,10.0,11.0,21.0,27.0,32.0,24.8,0.0,999.9,0,653,38,13,43,3,0,45,0,2,172,27,42,8,68,110,46,23,3,7,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6,2015,12,19,2015-12-19,23.3,12.8,1024.2,10.0,11.2,17.1,22.0,32.0,15.1,0.0,999.9,0,666,36,6,41,3,2,45,6,1,164,29,30,3,81,128,44,38,4,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
7,2015,12,20,2015-12-20,34.2,23.0,1022.2,10.0,10.6,19.0,28.9,50.0,15.1,0.0,999.9,0,693,50,14,34,7,0,34,2,2,152,36,33,9,86,142,46,30,4,4,1,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0
1,2015,12,21,2015-12-21,46.3,40.1,1009.2,7.0,13.3,20.0,27.0,52.0,42.1,0.43,999.9,0,650,38,20,44,4,0,58,0,1,159,26,40,5,70,109,35,32,2,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2,2015,12,22,2015-12-22,39.3,37.3,1009.9,5.0,6.9,12.0,999.9,52.0,35.1,0.29,999.9,0,694,45,19,51,4,0,41,1,0,185,40,56,3,83,89,38,30,4,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3,2015,12,23,2015-12-23,47.1,45.5,999.8,4.3,11.3,22.0,36.9,59.0,35.1,0.02,999.9,1,754,42,18,68,4,0,47,1,4,204,44,51,4,94,90,31,33,4,5,0,0,0,0,0,5,2,2,1,0,0,0,0,0,0,0,0,0
4,2015,12,24,2015-12-24,42.1,34.5,1005.3,10.0,15.9,27.0,41.0,59.0,34.0,0.49,999.9,0,675,31,19,57,2,1,49,2,3,131,57,42,7,99,141,11,17,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5,2015,12,25,2015-12-25,38.5,32.6,1021.8,9.7,5.1,12.0,999.9,44.1,32.0,0.0,999.9,0,498,28,8,28,1,1,14,2,2,87,31,32,13,80,139,11,15,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6,2015,12,26,2015-12-26,39.1,34.8,1024.1,8.0,8.9,14.0,20.0,44.1,32.0,0.0,999.9,0,640,46,10,33,11,1,25,2,0,129,29,38,3,93,138,38,31,6,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
7,2015,12,27,2015-12-27,38.4,36.0,1021.6,6.3,12.9,22.0,29.9,42.8,35.1,0.31,999.9,1,627,36,11,24,5,1,22,2,0,159,33,44,3,81,120,38,35,2,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0
1,2015,12,28,2015-12-28,33.5,27.4,1023.7,6.7,17.9,24.1,35.9,36.0,30.2,0.04,2.0,0,516,38,12,38,3,1,30,4,1,126,27,29,3,59,89,19,26,3,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2,2015,12,29,2015-12-29,33.5,31.1,1008.3,7.2,10.6,20.0,22.9,39.0,30.0,1.47,1.2,0,624,42,12,42,3,0,46,0,1,147,37,34,6,63,99,50,29,2,5,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0
3,2015,12,30,2015-12-30,28.8,23.6,1021.9,8.6,7.2,12.0,999.9,39.0,27.0,0.0,2.0,1,603,43,11,34,7,0,46,1,2,130,33,41,4,59,125,35,21,3,4,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
4,2015,12,31,2015-12-31,27.0,21.3,1023.9,9.6,8.0,9.9,999.9,9999.9,9999.9,0.0,2.0,0,611,37,8,46,7,0,66,2,2,133,42,43,8,64,97,21,23,3,5,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
