"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","wdsp","visib","sndp","num_offences"
"1612",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,75.9,8.3,6.8,999.9,0.732336805861318
"1613",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,73.1,9.8,10,999.9,-0.0562477302825084
"1614",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,72.4,3.8,10,999.9,0.344508345462715
"1615",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,78.3,8.4,10,999.9,-0.418220959987871
"1616",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,81.1,11.9,9.9,999.9,0.603060652395117
"1617",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,77.8,7.8,10,999.9,-0.0950305763223687
"1618",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,76,12.3,10,999.9,0.460856883582295
"1619",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,70.8,8.9,9.3,999.9,1.45628326527204
"1620",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,67.3,4.4,10,999.9,0.603060652395117
"1621",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,70.5,9.6,10,999.9,0.719409190514697
"1622",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,78.6,5.1,10,999.9,0.848685343980898
"1623",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,78.6,4.1,10,999.9,0.745264421207938
"1624",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,78.8,5.4,9.9,999.9,1.18480334299302
"1625",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,81,7.2,9.7,999.9,0.667698729128217
"1626",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,79.2,8,9.5,999.9,0.758192036554558
"1627",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,84.6,3.7,10,999.9,1.0425995741802
"1628",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,78.5,11.2,9.1,999.9,0.732336805861318
"1629",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,79,7.2,10,999.9,1.21065857368626
"1630",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,78.9,3.1,10,999.9,1.85703934101727
"1631",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,79.3,3.2,10,999.9,0.796974882594418
"1632",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,76.8,5,9,999.9,0.525494960315396
"1633",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,73.2,6.6,9,999.9,0.887468190020759
"1634",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,72.7,6,9.9,999.9,1.02967195883358
"1635",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,74.7,5.2,10,999.9,1.92167741775037
"1636",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,77.2,4.8,10,999.9,0.771119651901178
"1637",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,79.6,3.1,10,999.9,0.499639729622156
"1638",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,80.7,4.6,9.8,999.9,0.771119651901178
"1639",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,78.2,6.7,10,999.9,1.66312511081796
"1640",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,75.7,6.8,10,999.9,1.22358618903288
"1641",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,74.7,4.4,10,999.9,1.35286234249908
"1642",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,76.9,8.7,10,999.9,0.913323420713999
"1643",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,77.7,5.7,10,999.9,-0.107958191668989
"1644",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,80.4,3.6,10,999.9,-0.146741037708849
"1645",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,81.7,7.9,9.9,999.9,1.53384895735176
"1646",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,79.9,5.3,9.1,999.9,0.163521730610033
"1647",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,77,7.3,8.5,999.9,1.21065857368626
"1648",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,76.7,4.8,10,999.9,1.41750041923218
"1649",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,74.5,6,10,999.9,1.41750041923218
"1650",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,76.5,7,9.9,999.9,1.06845480487344
"1651",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,77,6,10,999.9,1.66312511081796
"1652",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,76.9,4.4,9.6,999.9,0.435001652889055
"1653",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,75.3,7.9,9.9,999.9,0.771119651901178
"1654",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,74.7,9.2,9.7,999.9,1.4304280345788
"1655",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,66.4,9.7,10,999.9,0.680626344474837
"1656",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,67.1,3.8,10,999.9,-0.0691753456291285
"1657",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,70.5,9.1,10,999.9,0.254015038036374
"1658",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,74.9,10.7,9.1,999.9,1.15894811229978
"1659",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,76.4,5.3,10,999.9,0.473784498928916
"1660",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,72.4,5.5,10,999.9,0.900395805367379
"1661",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,73.6,7.2,8.9,999.9,1.1072376509133
"1662",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,76.9,5.2,10,999.9,0.926251036060619
"1663",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,75.7,5.4,9.6,999.9,1.94753264844361
"1664",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,75.6,3.4,7.1,999.9,0.279870268729614
"1665",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,72.9,8.5,10,999.9,0.603060652395117
"1666",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,67.6,7.9,10,999.9,0.848685343980898
"1667",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,67.9,5.2,10,999.9,1.24944141972612
"1668",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,69,6,10,999.9,0.590133037048497
"1669",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,73.2,8.2,10,999.9,1.14602049695316
"1670",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,82.2,8.5,10,999.9,0.357435960809335
"1671",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,82.5,8,9.7,999.9,-0.133813422362229
"1672",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,76.3,8.5,9.7,999.9,0.796974882594418
"1673",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,73.8,4.6,10,999.9,1.09431003556668
"1674",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,68.8,8.3,9.7,999.9,0.435001652889055
"1675",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,64.7,5.2,10,999.9,0.318653114769474
"1676",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,66.5,7.5,10,999.9,0.771119651901178
"1677",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,72.2,7,10,999.9,0.680626344474837
"1678",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,69.4,7.9,9.7,999.9,1.12016526625992
"1679",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,68.2,6.4,10,999.9,1.15894811229978
"1680",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,72,10.2,10,999.9,0.952106266753859
"1681",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,73.9,8.7,9.2,999.9,1.3011518811126
"1682",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,69.1,3.5,10,999.9,0.615988267741737
"1683",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,71.4,6.4,10,999.9,-0.27601719117505
"1684",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,74.8,7.5,10,999.9,0.758192036554558
"1685",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,70.2,6.3,9.5,999.9,-0.0303924995892682
"1686",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,71.4,4.1,9.7,999.9,1.26236903507274
"1687",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,71.7,7.3,9.1,999.9,1.44335564992542
"1688",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,68.5,8.3,10,999.9,1.28822426576598
"1689",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,71.7,7.9,10,999.9,0.977961497447099
"1690",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,65.9,13,10,999.9,0.396218806849195
"1691",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,60.1,12.2,10,999.9,0.0213179617972122
"1692",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,56,9.5,9.7,999.9,-1.2714435728648
"1693",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,60.7,13.9,9.2,999.9,-0.405293344641251
"1694",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,61.8,11,8.5,999.9,0.499639729622156
"1695",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,61,6.8,8,999.9,1.66312511081796
"1696",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,59.7,6.3,7.9,999.9,-0.340655267908151
"1697",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,61.9,3.2,9.7,999.9,0.499639729622156
"1698",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,65.2,7.1,10,999.9,0.124738884570173
"1699",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,68.7,9.6,10,999.9,0.926251036060619
"1700",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,65.8,4.4,8.9,999.9,0.266942653382994
"1701",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,65.2,9.1,9.8,999.9,1.67605272616458
"1702",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,52.4,6.3,10,999.9,-0.23723434513519
"1703",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,55.9,6.6,9.7,999.9,-0.663845651573653
"1704",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,56,4.5,10,999.9,-0.120885807015609
"1705",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,63,8.6,10,999.9,-0.469931421374352
"1706",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,62.3,10.3,8.7,999.9,0.163521730610033
"1707",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,47.9,6.9,9.8,999.9,-0.508714267414212
"1708",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,50.2,5,9.6,999.9,1.13309288160654
"1709",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,58,10,8.5,999.9,1.15894811229978
"1710",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,68.5,8.6,9.2,999.9,0.732336805861318
"1711",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,71.8,12.5,9.9,999.9,1.08138242022006
"1712",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,73.9,14.1,10,999.9,0.525494960315396
"1713",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,60.4,3.3,10,999.9,-0.27601719117505
"1714",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,54.8,9.3,10,999.9,-0.21137911444195
"1715",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,47.7,12,10,999.9,0.344508345462715
"1716",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,46.6,6.5,10,999.9,0.512567344968776
"1717",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,55,7.3,9.8,999.9,0.667698729128217
"1718",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,53.7,9.2,10,999.9,0.473784498928916
"1719",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,46,3.6,10,999.9,0.0342455771438323
"1720",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,47.8,11.5,7.9,999.9,-0.444076190681111
"1721",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,47.6,7.6,7.3,999.9,-0.0303924995892682
"1722",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,48.9,6.6,9.5,999.9,0.887468190020759
"1723",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,65.8,11.2,9.9,999.9,1.26236903507274
"1724",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,54.5,9.6,9.3,999.9,0.680626344474837
"1725",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,47.9,6.6,10,999.9,1.72776318755107
"1726",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,62.3,4.6,7.5,999.9,0.202304576649894
"1727",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,56,4.8,6.6,999.9,0.641843498434977
"1728",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,52.8,4.4,10,999.9,0.641843498434977
"1729",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,54.7,5.9,10,999.9,1.13309288160654
"1730",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,56.1,3.4,9.7,999.9,0.254015038036374
"1731",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,53.8,3.8,9.9,999.9,0.0601008078370725
"1732",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,55.7,7.4,9.8,999.9,-1.15509503474522
"1733",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,49.5,8.1,10,999.9,-0.689700882266893
"1734",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,49.4,10.1,10,999.9,-0.133813422362229
"1735",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,49.4,12.1,10,999.9,0.835757728634278
"1736",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,41.8,6.7,10,999.9,0.603060652395117
"1737",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,44.6,7.8,10,999.9,-0.948253189199295
"1738",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,48.4,6.9,10,999.9,-0.818977035733094
"1739",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,46,3,6.3,999.9,-0.27601719117505
"1740",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,48.1,3.3,8.3,999.9,0.473784498928916
"1741",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,54.6,10.3,7.9,999.9,1.00381672814034
"1742",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,62,14.8,9.5,999.9,0.784047267247798
"1743",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,37.9,18.5,10,999.9,-0.728483728306753
"1744",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,29.2,9.5,10,999.9,-0.909470343159435
"1745",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,30.1,4.7,10,999.9,-0.650918036227033
"1746",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,32.8,5.4,10,999.9,-0.146741037708849
"1747",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,39.8,9.2,5.2,999.9,-0.444076190681111
"1748",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,40.3,7.8,8.7,999.9,-2.57713272287343
"1749",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,37.3,7,8.7,999.9,-0.573352344147312
"1750",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,37.8,6.6,10,999.9,-0.185523883748709
"1751",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,37.8,7.2,5.8,999.9,-0.521641882760832
"1752",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,44.1,15.2,7.8,999.9,-0.521641882760832
"1753",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,49.7,12.6,9.3,999.9,-0.457003806027731
"1754",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,40.8,8.3,9.9,999.9,-0.469931421374352
"1755",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,37.5,12.5,10,999.9,1.14602049695316
"1756",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,37.4,8.8,10,999.9,1.31407949645922
"1757",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,33.3,6.1,10,999.9,0.318653114769474
"1758",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,31.5,2.9,6.5,5.9,-1.7885481867296
"1759",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,31.9,7.6,5.1,3.1,-0.715556112960133
"1760",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,32.9,6.5,4.4,2,-0.586279959493932
"1761",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,26.2,13.2,10,2,-0.948253189199295
"1762",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,21.3,15.9,10,999.9,-1.64634441791678
"1763",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,22.9,9.8,9.5,999.9,-0.844832266426334
"1764",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,20.1,7.4,9.5,999.9,-1.56877872583706
"1765",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,26,8.4,2.6,5.1,-2.86154026049907
"1766",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,25.2,10.2,5.6,5.1,-1.34900926494452
"1767",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,15,7.6,8.3,5.1,-2.047100493662
"1768",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,9.6,11.6,10,3.9,-1.5946339565303
"1769",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,3.9,13,9.9,3.9,-1.9824624169289
"1770",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,11.7,7.7,9.4,3.9,-0.495786652067592
"1771",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,20.4,6.6,5.5,5.1,-1.54292349514382
"1772",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,11.3,13.2,6.4,5.9,-2.68055364564639
"1773",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,-0.6,8.8,10,5.9,-0.948253189199295
"1774",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,19.6,14.5,10,5.9,-0.521641882760832
"1775",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,26,7.9,10,5.1,-0.0562477302825084
"1776",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,34.1,9.2,10,3.9,-0.405293344641251
"1777",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,30.6,6.1,9.1,3.1,-0.0691753456291285
"1778",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,34.9,5.1,6.1,2,-1.67219964861002
"1779",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,45.1,14.5,5.8,1.2,-1.11631218870536
"1780",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,28,13.9,10,999.9,-0.909470343159435
"1781",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,29.6,8.5,10,999.9,-0.146741037708849
"1782",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,33.6,14.1,9.8,999.9,-1.11631218870536
"1783",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,29.3,12,9.9,999.9,0.111811269223553
"1784",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,35.5,13.8,10,999.9,-0.379438113948011
"1785",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,34,5.2,7.2,999.9,-1.74284244516849
"1786",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,38.2,5.9,2.4,999.9,-0.230177575650561
"1787",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,18.2,14.9,9.7,999.9,-1.75724877725914
"1788",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,9.3,11.5,9.9,999.9,-1.77165510934978
"1789",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,4.4,10.2,10,999.9,-1.91571843025625
"1790",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,6.5,8,10,999.9,-1.67081078471526
"1791",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,9.2,8.2,10,999.9,-2.05978175116272
"1792",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,21.5,11.1,9.7,999.9,-0.302209236103796
"1793",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,37.5,18,8.5,999.9,-0.417459892828972
"1794",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,31.6,12.1,8.3,999.9,-1.02252584063614
"1795",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,26.1,10.9,6,999.9,-1.29624615035844
"1796",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,19.9,8.5,10,999.9,0.951141655782488
"1797",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,28.9,4.9,9.9,999.9,-0.70558653464191
"1798",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,26,2.4,9.6,999.9,-1.12337016527067
"1799",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,32.6,3.7,5.7,999.9,-1.18099549363326
"1800",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,37.2,7.4,4.2,999.9,-0.417459892828972
"1801",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,34.7,9.2,5.1,999.9,-0.388647228647678
"1802",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,35.8,5.7,4.2,999.9,0.0579490661623776
"1803",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,39,6.2,2.7,999.9,0.70623401024149
"1804",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,48.2,7.2,4.6,999.9,0.749453006513431
"1805",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,42.8,4.2,6.7,999.9,0.115574394524965
"1806",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,39.4,7.9,8.3,999.9,0.792672002785372
"1807",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,36.6,5.7,9.9,999.9,0.0291364019810837
"1808",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,37.2,9.6,5.2,999.9,0.202012387068847
"1809",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,33.2,11.3,8.4,999.9,-0.84964985554838
"1810",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,27.8,12.4,9.8,999.9,0.720640342332137
"1811",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,26.7,11,9.2,999.9,-0.042895258472151
"1812",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,26.8,8.9,9.2,999.9,-1.4403094712649
"1813",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,22.1,8.5,10,999.9,0.33166937588467
"1814",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,36,13.6,9.6,999.9,0.000323737799789801
"1815",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,34.6,10.6,9.7,999.9,1.62823926404289
