day,year,mo,da,date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_offences,other_offense,criminal_trespass,burglary,weapons_violation,kidnapping,deceptive_practice,officer_interference,sex_offense,theft,robbery,assault,child_offense,criminal_damage,battery,narcotics,vehicle_theft,crim_sexual_assault,peace_violation,stalking,criminal_sexual_assault,liquor_violation,obscenity,gambling,prostitution,arson,homicide,intimidation,public_indecency,other_narcotics,cc_violation,human_trafficking,non_criminal1,non_criminal2,ritualism,non_criminal3,domestic_violence
7,2016,04,10,2016-04-10,37.1,27.1,1016.4,8.9,14.3,20.0,27.0,46.9,21.9,0.03,999.9,0,704,56,16,21,7,2,52,7,4,145,30,35,11,93,147,39,23,5,5,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0
1,2016,04,11,2016-04-11,47.7,38.8,1011.0,7.5,10.3,19.0,26.0,51.1,33.1,0.07,999.9,0,676,47,16,35,8,0,73,1,2,136,33,55,3,82,109,33,27,3,6,0,1,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0
2,2016,04,12,2016-04-12,39.7,21.5,1024.7,10.0,8.0,15.0,15.9,51.1,30.0,0.0,999.9,0,701,43,15,36,11,0,68,3,3,156,26,54,6,71,112,57,23,1,7,0,0,1,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0
3,2016,04,13,2016-04-13,42.7,26.8,1027.0,10.0,6.9,12.0,999.9,55.9,30.2,0.0,999.9,0,715,41,14,33,14,0,63,1,0,123,26,68,6,77,140,50,36,3,4,0,0,1,0,3,6,4,1,1,0,0,0,0,0,0,0,0,0
4,2016,04,14,2016-04-14,47.7,29.0,1024.7,10.0,6.7,11.1,999.9,61.0,34.0,0.0,999.9,0,691,34,18,39,11,0,50,6,2,151,18,56,7,92,121,51,18,3,4,0,1,2,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0
5,2016,04,15,2016-04-15,53.5,31.7,1023.0,10.0,6.7,9.9,999.9,68.0,37.0,0.0,999.9,0,811,52,18,36,10,1,63,4,3,199,23,52,5,79,122,84,40,3,6,0,0,1,1,4,1,1,3,0,0,0,0,0,0,0,0,0,0
6,2016,04,16,2016-04-16,57.6,38.4,1024.7,9.9,6.0,12.0,999.9,75.9,41.0,0.0,999.9,0,734,51,17,32,21,0,30,6,2,155,25,57,10,81,173,37,26,2,4,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
7,2016,04,17,2016-04-17,62.5,39.5,1027.5,10.0,5.0,13.0,999.9,79.0,41.0,0.0,999.9,0,708,46,15,27,11,1,34,1,1,138,25,38,5,96,182,38,32,4,5,0,0,0,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0
1,2016,04,18,2016-04-18,65.7,39.7,1025.6,10.0,3.3,11.1,999.9,82.9,45.0,0.0,999.9,0,738,35,26,29,13,0,59,3,0,169,32,51,9,87,134,36,31,5,12,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0
2,2016,04,19,2016-04-19,54.0,40.6,1023.1,10.0,9.2,14.0,17.1,82.9,46.0,0.0,999.9,0,703,28,17,28,10,0,54,2,0,171,16,51,3,82,149,47,27,2,4,1,0,0,1,1,3,4,2,0,0,0,0,0,0,0,0,0,0
3,2016,04,20,2016-04-20,58.1,41.6,1019.1,10.0,9.0,13.0,17.1,71.1,46.0,0.0,999.9,0,690,41,22,36,14,1,50,1,1,150,28,42,7,82,121,49,25,4,7,0,0,2,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0
4,2016,04,21,2016-04-21,61.6,52.8,1010.3,7.0,6.7,20.0,28.9,71.1,55.9,0.49,999.9,0,714,54,25,30,14,0,56,1,2,155,19,60,5,78,125,48,21,4,4,0,0,0,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0
5,2016,04,22,2016-04-22,51.2,44.0,1013.8,8.9,9.5,20.0,22.0,70.0,44.1,0.01,999.9,0,731,51,15,39,13,2,47,2,2,164,26,39,12,83,137,55,29,1,2,0,2,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0
6,2016,04,23,2016-04-23,47.6,37.8,1021.4,10.0,7.2,13.0,17.1,60.1,37.9,0.0,999.9,0,694,54,13,30,12,1,38,3,5,135,20,51,5,95,154,33,17,6,6,1,0,4,0,0,7,1,2,0,0,0,1,0,0,0,0,0,0
7,2016,04,24,2016-04-24,56.2,42.6,1015.5,10.0,6.9,12.0,17.1,78.1,37.9,0.0,999.9,0,756,45,11,24,12,1,36,4,3,151,24,65,7,93,174,58,21,6,6,1,0,0,0,1,6,3,3,0,0,0,0,1,0,0,0,0,0
1,2016,04,25,2016-04-25,69.0,52.0,1006.7,10.0,10.7,15.9,29.9,81.0,57.9,0.0,999.9,0,758,58,20,39,5,1,47,2,3,162,30,65,4,86,155,42,25,7,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2,2016,04,26,2016-04-26,53.4,46.0,1008.1,7.3,11.1,17.1,22.9,82.9,42.1,0.08,999.9,0,693,48,17,41,11,1,54,5,1,138,30,47,10,69,125,51,27,4,3,0,0,1,0,0,5,2,2,0,0,0,0,0,1,0,0,0,0
3,2016,04,27,2016-04-27,44.0,38.4,1013.2,9.0,12.6,17.1,22.9,46.9,41.0,0.0,999.9,0,661,58,18,36,3,0,38,3,2,132,40,54,6,63,128,44,23,3,3,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0
4,2016,04,28,2016-04-28,44.9,40.7,1011.8,8.5,10.1,15.9,24.1,50.0,41.0,0.91,999.9,0,732,52,21,47,3,0,56,4,5,157,29,50,5,78,137,45,27,3,4,0,0,0,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0
5,2016,04,29,2016-04-29,44.3,39.9,1018.1,6.9,7.6,12.0,19.0,51.1,41.0,0.02,999.9,0,719,41,6,34,2,1,44,4,2,160,32,63,7,86,140,57,22,7,4,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
6,2016,04,30,2016-04-30,44.8,39.9,1017.8,7.1,10.3,20.0,26.0,51.1,42.1,0.01,999.9,0,605,37,11,27,3,0,38,2,3,145,25,43,2,71,125,37,22,2,3,0,0,2,0,0,3,1,2,0,0,0,1,0,0,0,0,0,0
7,2016,05,01,2016-05-01,45.2,43.6,1015.0,3.5,11.8,15.0,24.1,48.9,42.1,0.63,999.9,0,820,67,15,28,4,0,106,3,6,162,39,58,18,79,148,26,38,11,5,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,2016,05,02,2016-05-02,49.3,38.7,1017.0,9.4,10.7,15.0,21.0,59.0,42.1,0.49,999.9,0,757,57,17,34,10,0,58,6,0,176,32,53,5,73,135,45,33,4,11,1,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0
2,2016,05,03,2016-05-03,52.8,36.0,1014.0,10.0,6.1,14.0,19.0,66.9,39.9,0.0,999.9,0,735,60,11,33,19,0,54,4,5,155,36,61,8,64,133,45,24,4,8,0,0,2,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0
3,2016,05,04,2016-05-04,52.3,40.3,1007.4,9.5,11.1,21.0,28.0,66.9,39.9,0.4,999.9,0,682,48,21,24,12,1,41,3,2,125,34,55,7,82,132,55,21,5,5,1,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0
4,2016,05,05,2016-05-05,48.8,36.7,1014.0,10.0,11.4,19.0,28.0,61.0,41.0,0.0,999.9,0,701,49,19,34,6,2,53,3,4,175,22,50,10,73,112,51,25,2,5,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5,2016,05,06,2016-05-06,59.2,41.2,1013.8,10.0,5.2,11.1,18.1,82.0,41.0,0.0,999.9,0,794,47,18,30,7,2,63,0,4,179,34,57,10,100,160,42,30,4,3,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
6,2016,05,07,2016-05-07,64.6,42.6,1007.9,9.9,12.3,22.9,32.1,82.0,42.1,0.01,999.9,0,742,27,20,32,8,0,55,1,2,167,35,50,5,105,172,14,30,9,2,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
7,2016,05,08,2016-05-08,55.0,31.3,1012.7,10.0,4.1,11.1,999.9,71.1,41.0,0.01,999.9,0,729,41,19,22,15,2,42,9,2,125,33,54,8,92,195,32,25,4,3,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
1,2016,05,09,2016-05-09,55.9,43.4,1014.2,10.0,10.1,19.0,25.1,71.1,41.0,0.0,999.9,0,732,47,19,44,10,0,56,5,3,146,25,51,8,84,155,43,23,2,4,0,0,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0
2,2016,05,10,2016-05-10,54.2,52.9,1011.9,2.9,9.5,15.9,22.0,63.0,50.0,0.88,999.9,0,713,54,17,45,14,0,52,1,2,136,23,59,8,86,132,41,29,1,7,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
3,2016,05,11,2016-05-11,58.2,55.3,1015.2,3.7,5.7,8.9,999.9,69.1,51.1,0.5,999.9,1,758,42,19,43,7,0,57,1,3,174,33,79,7,79,117,44,29,3,7,0,0,0,0,2,7,1,3,1,0,0,0,0,0,0,0,0,0
4,2016,05,12,2016-05-12,61.2,56.3,1013.3,6.0,7.7,17.1,25.1,70.0,51.1,0.67,999.9,0,690,37,19,39,11,1,45,3,1,161,23,44,7,66,149,49,22,1,6,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0
5,2016,05,13,2016-05-13,57.6,44.5,1014.6,9.8,10.1,15.0,21.0,70.0,48.0,0.48,999.9,0,808,53,28,40,13,0,58,2,1,186,26,60,8,93,144,47,30,5,5,1,0,0,0,2,4,0,1,0,1,0,0,0,0,0,0,0,0
6,2016,05,14,2016-05-14,46.3,37.0,1014.4,9.1,12.0,19.0,32.1,66.0,41.0,0.68,999.9,0,723,62,15,36,10,1,36,1,2,161,28,51,4,90,134,50,21,3,4,0,0,1,0,0,3,6,4,0,0,0,0,0,0,0,0,0,0
7,2016,05,15,2016-05-15,45.0,28.4,1019.0,10.0,8.5,15.9,25.1,55.0,35.1,0.0,999.9,0,739,54,21,28,13,0,30,3,2,158,29,53,4,96,175,40,20,4,2,0,1,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0
1,2016,05,16,2016-05-16,55.7,34.6,1019.3,10.0,10.7,15.9,24.1,70.0,35.1,0.0,999.9,0,782,58,19,32,13,0,59,0,2,166,42,65,10,85,141,52,15,7,5,1,0,0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0
2,2016,05,17,2016-05-17,54.3,41.7,1021.8,10.0,9.4,14.0,20.0,70.0,46.0,0.0,999.9,0,692,60,18,41,10,2,45,0,3,144,30,48,11,71,118,45,24,4,10,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0
3,2016,05,18,2016-05-18,52.0,36.4,1023.6,10.0,7.1,13.0,999.9,64.9,41.0,0.0,999.9,0,801,42,27,53,11,0,43,3,1,176,31,61,3,105,152,46,25,2,8,0,1,0,0,0,6,2,2,1,0,0,0,0,0,0,0,0,0
4,2016,05,19,2016-05-19,55.2,35.1,1022.8,10.0,3.9,9.9,14.0,69.1,39.0,0.0,999.9,0,764,52,13,39,15,0,40,2,1,158,27,52,4,94,136,84,28,4,4,0,0,0,0,1,7,1,1,1,0,0,0,0,0,0,0,0,0
5,2016,05,20,2016-05-20,58.5,37.3,1021.1,10.0,5.6,11.1,999.9,69.1,39.0,0.0,999.9,0,805,51,22,39,15,1,52,3,2,169,30,55,5,116,142,55,30,4,5,0,0,0,0,0,1,3,3,1,0,0,0,0,1,0,0,0,0
6,2016,05,21,2016-05-21,62.5,35.9,1019.2,10.0,8.3,14.0,22.0,75.0,44.1,0.0,999.9,0,792,49,20,47,11,0,43,5,3,166,33,47,7,117,169,37,17,4,4,1,0,1,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0
7,2016,05,22,2016-05-22,66.2,41.2,1018.0,10.0,6.4,11.1,999.9,77.0,53.1,0.0,999.9,0,750,43,17,28,10,0,22,7,1,172,31,56,8,81,182,48,28,5,3,0,1,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
1,2016,05,23,2016-05-23,66.1,43.9,1015.7,10.0,5.7,14.0,999.9,81.0,48.0,0.0,999.9,0,782,60,18,41,16,0,56,4,3,175,38,74,7,74,131,45,23,6,3,1,0,1,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0
2,2016,05,24,2016-05-24,71.9,46.9,1013.8,10.0,9.3,17.1,24.1,86.0,48.0,0.0,999.9,0,803,41,24,43,10,0,53,3,0,169,27,77,4,97,155,46,29,4,10,0,0,0,1,1,5,2,1,1,0,0,0,0,0,0,0,0,0
3,2016,05,25,2016-05-25,75.9,59.7,1014.2,9.7,8.2,22.9,34.0,86.0,60.1,0.0,999.9,0,721,51,18,38,10,0,49,3,7,149,18,55,5,79,165,34,27,7,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2016,05,26,2016-05-26,71.1,64.1,1012.0,8.9,8.2,12.0,19.0,86.0,62.1,0.95,999.9,0,767,65,15,33,6,0,39,1,3,173,24,58,6,78,171,43,34,5,4,1,0,2,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0
5,2016,05,27,2016-05-27,74.2,64.9,1010.9,9.5,8.1,17.1,28.0,82.9,62.1,0.0,999.9,0,800,59,23,37,9,1,35,1,6,187,30,54,11,88,148,50,35,7,9,1,0,1,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0
6,2016,05,28,2016-05-28,73.0,64.9,1011.1,10.0,12.8,22.0,33.0,81.0,66.0,0.13,999.9,0,791,46,15,22,13,0,30,3,4,189,34,54,6,99,169,48,31,6,4,1,0,0,0,2,8,3,3,0,1,0,0,0,0,0,0,0,0
7,2016,05,29,2016-05-29,71.8,61.1,1014.3,9.8,11.6,19.0,24.1,81.0,63.0,0.13,999.9,0,798,46,24,36,15,0,26,8,4,144,35,54,5,109,209,46,25,2,4,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0
1,2016,05,30,2016-05-30,74.5,57.5,1015.3,10.0,5.6,11.1,999.9,87.1,63.0,0.0,999.9,0,820,50,12,30,13,1,28,2,1,169,39,76,9,101,201,44,26,5,6,0,0,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0
2,2016,05,31,2016-05-31,72.6,56.4,1014.7,9.2,7.7,22.9,33.0,87.1,63.0,0.0,999.9,0,756,64,22,35,6,0,50,0,1,155,40,68,4,77,133,54,26,5,5,1,0,1,1,1,0,4,1,1,0,0,0,1,0,0,0,0,0
3,2016,06,01,2016-06-01,68.1,62.4,1013.5,8.2,5.6,9.9,999.9,82.9,63.0,0.82,999.9,0,938,74,21,31,14,0,130,6,16,183,35,71,24,88,131,46,35,13,7,0,2,1,0,1,2,1,4,2,0,0,0,0,0,0,0,0,0
4,2016,06,02,2016-06-02,70.1,54.0,1015.2,10.0,5.9,8.9,20.0,79.0,57.0,0.16,999.9,0,800,51,21,30,11,3,52,4,5,178,31,60,7,91,165,44,28,4,9,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
5,2016,06,03,2016-06-03,70.1,53.3,1016.9,10.0,3.1,8.9,999.9,84.0,55.0,0.0,999.9,0,822,64,21,40,13,0,46,4,3,177,24,64,8,75,173,58,30,6,5,1,0,3,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0
6,2016,06,04,2016-06-04,68.8,58.4,1011.7,9.3,6.9,12.0,999.9,84.0,55.0,0.0,999.9,0,827,45,18,28,12,0,102,3,2,162,23,60,5,92,193,40,20,8,5,0,0,0,0,2,0,1,5,0,0,0,1,0,0,0,0,0,0
7,2016,06,05,2016-06-05,68.2,58.3,1004.5,9.9,9.8,18.1,27.0,79.0,61.0,0.43,999.9,0,777,38,15,26,12,0,69,2,1,170,37,66,9,79,164,42,34,4,4,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0
1,2016,06,06,2016-06-06,71.2,54.2,1004.2,10.0,10.3,19.0,28.9,82.0,59.0,0.03,999.9,0,792,58,15,29,13,1,74,2,4,169,29,58,5,88,159,43,33,3,3,1,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2,2016,06,07,2016-06-07,63.3,47.9,1008.6,10.0,10.3,14.0,19.0,82.0,55.9,0.0,999.9,0,754,37,19,35,17,0,77,1,1,150,35,72,6,87,127,49,27,2,4,3,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
3,2016,06,08,2016-06-08,60.7,47.3,1014.4,10.0,6.0,9.9,999.9,70.0,51.1,0.0,999.9,0,744,42,26,34,17,2,52,5,0,175,38,69,2,79,111,50,25,3,6,0,0,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0
4,2016,06,09,2016-06-09,61.0,50.9,1015.8,9.8,6.1,8.9,999.9,72.0,52.0,0.0,999.9,0,727,51,11,35,16,1,78,5,6,148,17,48,7,77,141,39,32,5,5,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0
5,2016,06,10,2016-06-10,73.8,63.2,1013.6,9.5,7.5,17.1,24.1,90.0,53.1,0.31,999.9,1,765,41,19,43,10,0,53,3,2,195,18,61,13,90,135,44,30,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0
6,2016,06,11,2016-06-11,82.4,63.1,1012.9,10.0,8.1,12.0,17.1,91.0,63.0,0.1,999.9,0,816,48,8,24,11,0,48,3,2,195,25,46,6,114,198,43,22,3,12,1,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0
7,2016,06,12,2016-06-12,71.4,49.1,1018.3,10.0,10.5,15.9,25.1,91.0,62.1,0.0,999.9,0,852,53,26,34,15,0,21,5,4,196,27,61,5,104,191,54,34,7,1,0,0,3,0,2,2,2,4,0,0,0,0,0,1,0,0,0,0
1,2016,06,13,2016-06-13,67.9,47.8,1017.0,10.0,5.7,15.0,999.9,86.0,54.0,0.0,999.9,0,794,48,20,32,8,0,75,4,2,177,25,50,7,86,173,33,39,5,7,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2016,06,14,2016-06-14,74.1,58.5,1011.1,10.0,6.7,14.0,999.9,87.1,54.0,0.02,999.9,0,835,61,23,41,10,2,74,1,0,170,29,63,5,78,173,48,32,2,7,0,0,1,0,1,8,1,4,1,0,0,0,0,0,0,0,0,0
3,2016,06,15,2016-06-15,78.4,68.2,1006.9,10.0,8.8,19.0,28.0,90.0,64.0,0.3,999.9,0,790,51,19,30,12,1,60,2,1,168,44,65,10,86,149,49,19,4,9,1,0,1,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0
4,2016,06,16,2016-06-16,74.4,62.5,1007.8,10.0,10.0,17.1,25.1,90.0,66.0,0.0,999.9,0,821,65,15,43,14,0,45,3,4,195,29,68,8,85,146,37,32,5,7,0,0,0,1,0,6,4,7,1,1,0,0,0,0,0,0,0,0
5,2016,06,17,2016-06-17,70.8,54.8,1016.3,10.0,8.1,12.0,15.9,84.9,61.0,0.0,999.9,0,830,55,19,44,12,3,58,1,4,183,26,65,14,91,161,41,31,9,6,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0
6,2016,06,18,2016-06-18,74.3,51.2,1021.3,10.0,5.2,13.0,14.0,87.1,57.9,0.0,999.9,0,763,41,8,34,10,1,31,5,5,185,28,44,11,102,178,34,26,8,2,0,0,0,0,2,1,0,7,0,0,0,0,0,0,0,0,0,0
7,2016,06,19,2016-06-19,77.7,56.0,1022.2,10.0,5.7,13.0,19.0,89.1,57.9,0.0,999.9,0,811,37,10,40,12,2,26,9,3,174,38,56,13,85,234,22,34,4,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
1,2016,06,20,2016-06-20,83.4,65.5,1017.3,10.0,11.6,19.0,27.0,91.9,78.1,0.0,999.9,0,857,62,25,45,9,0,56,3,6,172,31,62,8,88,198,36,38,5,3,1,2,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0
2,2016,06,21,2016-06-21,75.5,50.7,1015.3,10.0,8.7,15.0,19.0,93.0,64.0,0.0,999.9,0,825,60,24,28,9,2,47,2,3,190,31,68,6,97,171,34,35,6,6,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
3,2016,06,22,2016-06-22,71.8,58.6,1012.2,10.0,6.2,12.0,15.9,84.0,64.0,0.0,999.9,0,749,50,23,34,8,1,54,6,0,162,36,60,2,76,153,39,23,6,9,2,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
4,2016,06,23,2016-06-23,70.3,65.6,1010.2,7.2,6.7,28.9,35.9,78.1,66.2,1.31,999.9,1,801,49,25,41,6,1,51,7,5,184,42,67,4,68,150,45,27,6,7,1,0,0,0,1,5,3,2,3,0,0,0,0,1,0,0,0,0
5,2016,06,24,2016-06-24,70.9,56.8,1016.6,10.0,7.4,12.0,999.9,82.0,62.1,0.0,999.9,0,807,39,21,38,10,0,46,7,1,199,37,51,5,94,161,50,29,4,3,2,1,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0
6,2016,06,25,2016-06-25,76.7,61.4,1017.5,10.0,7.0,12.0,15.0,89.1,62.1,0.0,999.9,0,813,48,26,43,13,1,38,3,3,192,31,66,6,95,156,28,44,4,6,0,0,1,0,2,0,3,1,0,0,2,0,0,1,0,0,0,0
7,2016,06,26,2016-06-26,81.3,68.7,1014.7,9.8,9.2,12.0,22.0,90.0,64.9,0.0,999.9,0,775,50,17,33,3,1,24,3,6,166,30,56,9,106,192,24,31,9,5,1,0,1,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0
1,2016,06,27,2016-06-27,79.6,60.0,1015.8,10.0,9.1,15.9,26.0,90.0,69.1,0.03,999.9,0,771,46,20,47,10,1,51,2,3,171,29,59,6,71,148,41,48,6,4,1,0,1,0,0,0,1,2,1,0,0,1,0,1,0,0,0,0
2,2016,06,28,2016-06-28,68.2,53.5,1019.7,10.0,9.9,15.0,20.0,90.0,63.0,0.0,999.9,0,767,49,24,31,9,1,58,2,4,185,29,55,6,79,140,47,28,3,7,0,0,0,0,1,6,1,2,0,0,0,0,0,0,0,0,0,0
3,2016,06,29,2016-06-29,66.8,50.2,1019.8,9.9,5.2,11.1,999.9,81.0,55.0,0.0,999.9,0,804,46,30,48,16,2,57,4,2,184,25,68,6,90,140,43,22,2,4,1,0,0,0,1,7,1,3,2,0,0,0,0,0,0,0,0,0
4,2016,06,30,2016-06-30,69.4,50.6,1016.3,10.0,6.9,21.4,999.9,81.0,55.0,0.0,999.9,0,847,52,21,39,15,0,49,2,2,204,26,58,3,100,141,75,43,4,5,1,0,1,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0
5,2016,07,01,2016-07-01,68.5,56.1,1015.9,10.0,9.0,15.0,21.0,78.1,61.0,0.0,999.9,0,962,59,31,54,13,1,120,3,12,183,39,60,15,98,145,65,36,9,10,1,0,1,0,2,1,1,2,0,0,0,1,0,0,0,0,0,0
6,2016,07,02,2016-07-02,65.5,47.8,1020.8,10.0,4.1,12.0,999.9,75.9,54.0,0.0,999.9,0,756,66,17,37,12,2,26,4,2,155,39,59,5,75,155,52,32,7,4,0,0,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0
7,2016,07,03,2016-07-03,68.0,51.4,1018.4,10.0,6.0,13.0,19.0,77.0,54.0,0.0,999.9,0,782,48,21,32,12,1,30,4,3,167,30,51,2,105,175,53,28,3,6,0,1,1,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0
1,2016,07,04,2016-07-04,70.8,60.1,1012.6,9.6,6.5,11.1,20.0,79.0,55.0,0.0,999.9,0,848,55,13,43,16,0,18,3,2,145,39,56,9,139,221,38,25,8,14,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
2,2016,07,05,2016-07-05,75.5,64.5,1010.9,9.4,6.1,12.0,14.0,87.1,66.0,0.0,999.9,0,895,51,13,35,11,1,44,0,3,168,42,77,8,116,205,49,43,7,5,1,0,1,0,2,5,3,5,0,0,0,0,0,0,0,0,0,0
3,2016,07,06,2016-07-06,77.4,66.9,1009.6,9.1,8.7,35.0,44.1,88.0,66.0,0.75,999.9,0,742,48,22,33,13,2,42,2,1,173,32,49,5,89,147,34,32,5,5,0,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0
4,2016,07,07,2016-07-07,76.8,68.8,1009.1,9.8,5.4,14.0,18.1,88.0,66.9,0.12,999.9,0,790,41,25,41,9,0,69,3,2,195,29,45,5,83,137,50,33,4,8,0,1,1,0,2,5,1,0,0,0,0,0,0,1,0,0,0,0
5,2016,07,08,2016-07-08,75.9,66.7,1009.1,6.8,8.3,17.1,25.1,86.0,68.0,1.05,999.9,1,790,51,18,45,11,1,47,1,4,203,34,71,7,87,130,36,24,5,8,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0
6,2016,07,09,2016-07-09,73.1,58.9,1014.1,10.0,9.8,14.0,999.9,86.0,64.9,0.0,999.9,0,729,39,11,35,8,1,42,2,0,174,40,68,5,81,158,28,15,4,5,0,0,1,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0
7,2016,07,10,2016-07-10,72.4,56.5,1017.4,10.0,3.8,11.1,999.9,82.0,60.1,0.0,999.9,0,760,46,14,32,11,1,37,5,4,164,41,64,9,93,160,22,41,5,5,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0
1,2016,07,11,2016-07-11,78.3,65.6,1013.9,10.0,8.4,15.9,22.0,90.0,60.1,0.0,999.9,0,701,53,20,37,6,1,39,1,4,155,36,44,6,78,146,31,31,2,6,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0
2,2016,07,12,2016-07-12,81.1,69.3,1010.2,9.9,11.9,17.1,22.9,90.0,69.1,0.0,999.9,0,780,60,20,33,11,0,72,1,4,184,33,62,6,81,129,36,27,5,2,1,0,0,0,0,5,3,3,1,0,0,0,1,0,0,0,0,0
3,2016,07,13,2016-07-13,77.8,68.9,1011.0,10.0,7.8,18.1,24.1,88.0,68.0,0.0,999.9,0,726,44,10,38,10,0,57,2,4,172,45,43,4,90,124,45,22,7,1,1,0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0
4,2016,07,14,2016-07-14,76.0,64.1,1010.0,10.0,12.3,22.0,32.1,88.0,66.9,0.06,999.9,0,769,56,21,45,9,1,47,4,7,185,29,51,4,99,105,49,42,3,2,2,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0
5,2016,07,15,2016-07-15,70.8,58.2,1013.8,9.3,8.9,15.9,19.0,88.0,64.0,0.0,999.9,0,846,52,19,47,12,0,54,3,4,228,34,47,10,96,150,48,34,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,2016,07,16,2016-07-16,67.3,56.1,1019.3,10.0,4.4,11.1,999.9,77.0,57.0,0.14,999.9,0,780,42,22,36,11,0,38,2,2,182,36,42,4,112,168,30,40,3,4,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
7,2016,07,17,2016-07-17,70.5,59.4,1016.6,10.0,9.6,21.0,28.0,82.9,57.0,0.0,999.9,0,789,46,22,53,14,2,34,2,3,135,41,54,6,120,164,30,44,7,5,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0
1,2016,07,18,2016-07-18,78.6,67.1,1018.1,10.0,5.1,12.0,999.9,88.0,61.0,0.25,999.9,0,799,55,16,52,7,0,50,3,3,195,31,54,8,98,128,39,39,5,5,1,0,2,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0
